OBJECTID,Id,gridcode,ShapeLon,ShapeLat,MeanSediment,ARDEMdepth,Depth,Shape_Length,Shape_Area,Lon,Lat
2629,823824,30716628,-165.7707115,54.68978673,308.4899597,303.5999451,,14816,13719616,-165.7707115,54.68978673
2630,823825,85295744,-165.7141884,54.6956419,294.4418335,300.900238,,14816,13719616,-165.7141884,54.6956419
2631,823826,74473672,-165.6576482,54.70146913,288.32724,288.1000366,,14816,13719616,-165.6576482,54.70146913
2632,823827,2758382,-165.6010909,54.7072684,269.3497009,267.0000916,,14816,13719616,-165.6010909,54.7072684
2633,823828,31391402,-165.5445167,54.71303969,256.213562,258.6000671,,14816,13719616,-165.5445167,54.71303969
2634,823829,76869680,-165.4879254,54.718783,240.9944763,238.8036804,,14816,13719616,-165.4879254,54.718783
2635,823830,41142664,-165.4313174,54.72449831,215.22995,208.5000458,,14816,13719616,-165.4313174,54.72449831
2636,823831,6097530,-165.3856115,54.73116453,195.8952484,193.9000092,,14816,13719616,-165.3746925,54.73018562
2637,823783,33374056,-168.0476306,54.41796352,1217.973755,1157,,11903.92486,8330894.549,-168.0724906,54.42581336
2638,825173,4429530,-165.4258501,54.69382101,211.7661133,208.5002136,,11958.137,8484156.198,-165.421483,54.69170266
2639,825174,94101928,-165.3905671,54.70684003,193.2013702,194.1000824,,14816,13719616,-165.3649049,54.6973854
2640,825126,62846236,-168.0498022,54.39295693,1155.088379,1195.000122,,14816,13719616,-168.0605077,54.39325479
2641,825127,13952732,-168.0047946,54.40023957,1109.074585,1122.800171,,14816,13719616,-168.0047946,54.40023957
2642,825128,47625508,-167.9490616,54.40719695,1044.634155,1053,,14816,13719616,-167.9490616,54.40719695
2643,825129,2184625,-167.8933086,54.41412691,976.1384277,997.0001221,,14816,13719616,-167.8933086,54.41412691
2644,825130,87326304,-167.8375357,54.42102944,954.0111084,931.7374268,,14816,13719616,-167.8375357,54.42102944
2645,825131,53155624,-167.781743,54.42790453,912.1803589,901.5758057,,14816,13719616,-167.781743,54.42790453
2646,825132,3896655,-167.7259305,54.43475216,877.5084839,864.6998291,,14816,13719616,-167.7259305,54.43475216
2647,825133,26397922,-167.6700984,54.44157232,833.9744873,813.7999268,,14816,13719616,-167.6700984,54.44157232
2648,825134,76047584,-167.6142467,54.448365,800.3779297,791.9000244,,14816,13719616,-167.6142467,54.448365
2649,825135,69252784,-167.5583754,54.45513018,757.8730469,755.000061,,14816,13719616,-167.5583754,54.45513018
2650,825136,80308120,-167.5024846,54.46186785,708.020752,705.3000488,,14816,13719616,-167.5024846,54.46186785
2651,825137,18973008,-167.4465745,54.46857799,660.2119141,665.4000854,,14816,13719616,-167.4465745,54.46857799
2652,825138,53142840,-167.390645,54.47526059,648.4536743,640.0132446,,14816,13719616,-167.390645,54.47526059
2653,825139,73995424,-167.3346963,54.48191565,756.7087402,741.000061,,14816,13719616,-167.3346963,54.48191565
2654,825140,56956196,-167.2787283,54.48854314,567.0244141,551.0004272,,14816,13719616,-167.2787283,54.48854314
2655,825141,43055088,-167.2227413,54.49514305,536.8967285,528.50177,,14816,13719616,-167.2227413,54.49514305
2656,825142,24741070,-167.1667352,54.50171537,506.3227539,494.8002014,,14816,13719616,-167.1667352,54.50171537
2657,825143,38978080,-167.1107101,54.50826008,484.0081482,468.1998291,,14816,13719616,-167.1107101,54.50826008
2658,825144,17536766,-167.0546661,54.51477718,467.8408508,463.8999634,,14816,13719616,-167.0546661,54.51477718
2659,825145,92271064,-166.9986032,54.52126665,452.6582031,451.6997375,,14816,13719616,-166.9986032,54.52126665
2660,825146,80341848,-166.9425216,54.52772848,464.7172852,452.5864258,,14816,13719616,-166.9425216,54.52772848
2661,825147,60036916,-166.8864213,54.53416265,448.506012,456.1102295,,14816,13719616,-166.8864213,54.53416265
2662,825148,80120520,-166.8303023,54.54056915,460.6425171,460.8997498,,14816,13719616,-166.8303023,54.54056915
2663,825149,9110184,-166.7741648,54.54694797,448.8653564,451.0924988,,14816,13719616,-166.7741648,54.54694797
2664,825150,35819336,-166.7180088,54.5532991,447.8261719,443.3090515,,14816,13719616,-166.7180088,54.5532991
2665,825151,18235456,-166.6618343,54.55962252,434.0545349,435.1002808,,14816,13719616,-166.6618343,54.55962252
2666,825152,22938602,-166.6056416,54.56591822,422.1072083,411.3999939,,14816,13719616,-166.6056416,54.56591822
2667,825153,59085292,-166.5494305,54.57218619,412.0023193,419.9613953,,14816,13719616,-166.5494305,54.57218619
2668,825154,33874564,-166.4932012,54.57842641,413.3604736,406.0001526,,14816,13719616,-166.4932012,54.57842641
2669,825155,65983652,-166.4369539,54.58463887,399.1431885,419.0000916,,14816,13719616,-166.4369539,54.58463887
2670,825156,62846408,-166.3806884,54.59082357,394.0312805,406.237854,,14816,13719616,-166.3806884,54.59082357
2671,825157,47848900,-166.324405,54.59698048,384.5107117,383.9000244,,14816,13719616,-166.324405,54.59698048
2672,825158,43609824,-166.2681036,54.6031096,379.6659851,383.5001221,,14816,13719616,-166.2681036,54.6031096
2673,825159,79495392,-166.2117844,54.60921091,375.0821228,388.3070679,,14816,13719616,-166.2117844,54.60921091
2674,825160,74777576,-166.1554474,54.6152844,379.9244385,369.6000366,,14816,13719616,-166.1554474,54.6152844
2675,825161,61479824,-166.0990928,54.62133005,373.0108032,368.6781311,,14816,13719616,-166.0990928,54.62133005
2676,825162,14831245,-166.0427205,54.62734787,372.9441223,370.3997498,,14816,13719616,-166.0427205,54.62734787
2677,825163,4101781,-165.9863306,54.63333783,369.7787476,360.1000671,,14816,13719616,-165.9863306,54.63333783
2678,825164,3071342,-165.9299233,54.63929991,368.5675659,350.9999695,,14816,13719616,-165.9299233,54.63929991
2679,825165,64855712,-165.8734986,54.64523412,359.043457,350.8999329,,14816,13719616,-165.8734986,54.64523412
2680,825166,82929808,-165.8170565,54.65114044,354.880127,355.6000061,,14816,13719616,-165.8170565,54.65114044
2681,825167,70615144,-165.7605972,54.65701885,342.144989,333.9999695,,14816,13719616,-165.7605972,54.65701885
2682,825168,1992445,-165.7041207,54.66286934,335.8762512,322.1026611,,14816,13719616,-165.7041207,54.66286934
2683,825169,77585264,-165.6476271,54.66869191,313.8074646,314.6001282,,14816,13719616,-165.6476271,54.66869191
2684,825170,74613984,-165.5911164,54.67448654,297.0212708,296.2999268,,14816,13719616,-165.5911164,54.67448654
2685,825171,3461404,-165.5345888,54.68025321,273.579834,276.0990906,,13412.77168,11061100.43,-165.5345888,54.68025321
2686,825172,43742116,-165.4780443,54.68599192,242.4410858,241.3998566,,4657.991809,960367.9598,-165.4780443,54.68599192
2687,826515,12711638,-165.4772924,54.65968814,226.2053833,228.2998199,,13600.11244,11502717.84,-165.46818,54.65319832
2688,826516,50471544,-165.4396004,54.6712846,211.0288391,207.2998962,,14816,13719616,-165.4116653,54.65890449
2689,826469,99093488,-168.0439377,54.36080321,1142.970337,1151,,14816,13719616,-168.0485449,54.36069324
2690,826470,37507492,-167.9928764,54.36767254,1039.722778,1046.999878,,14816,13719616,-167.9928764,54.36767254
2691,826471,7888097,-167.9371879,54.37462445,1004.641541,1004.985169,,14816,13719616,-167.9371879,54.37462445
2692,826472,4823472,-167.8814796,54.38154896,955.2646484,941.2524414,,14816,13719616,-167.8814796,54.38154896
2693,826473,8845270,-167.8257514,54.38844606,925.1410522,926.0435791,,14816,13719616,-167.8257514,54.38844606
2694,826474,61156236,-167.7700034,54.39531574,888.5289917,875.999939,,14816,13719616,-167.7700034,54.39531574
2695,826475,94693192,-167.7142358,54.40215798,852.6807251,839.8226318,,14816,13719616,-167.7142358,54.40215798
2696,826476,54672968,-167.6584485,54.40897277,813.5209351,804.4064941,,14816,13719616,-167.6584485,54.40897277
2697,826477,47361496,-167.6026417,54.41576009,798.0583496,787.000061,,14816,13719616,-167.6026417,54.41576009
2698,826478,3928115,-167.5468153,54.42251993,761.7591553,746.6295776,,14816,13719616,-167.5468153,54.42251993
2699,826479,37088928,-167.4909696,54.42925229,729.364624,726.0003052,,14816,13719616,-167.4909696,54.42925229
2700,826480,19330116,-167.4351045,54.43595713,686.9933472,679.7000732,,14816,13719616,-167.4351045,54.43595713
2701,826481,84385880,-167.3792201,54.44263446,668.0352173,662.0780029,,14816,13719616,-167.3792201,54.44263446
2702,826482,75967048,-167.3233165,54.44928426,779.0317383,723.0002441,,14816,13719616,-167.3233165,54.44928426
2703,826483,17946966,-167.2673938,54.45590651,623.1486206,594.4001465,,14816,13719616,-167.2673938,54.45590651
2704,826484,608104,-167.2114519,54.46250121,544.9832764,559.600708,,14816,13719616,-167.2114519,54.46250121
2705,826485,77960120,-167.1554911,54.46906833,515.8015137,517.6001587,,14816,13719616,-167.1554911,54.46906833
2706,826486,81533608,-167.0995113,54.47560787,490.4415283,496.8998413,,14816,13719616,-167.0995113,54.47560787
2707,826487,7394167,-167.0435127,54.48211982,486.8415222,483.0000305,,14816,13719616,-167.0435127,54.48211982
2708,826488,84669192,-166.9874953,54.48860415,480.5949097,471.7999573,,14816,13719616,-166.9874953,54.48860415
2709,826489,77330192,-166.9314591,54.49506086,473.8075562,473.8000793,,14816,13719616,-166.9314591,54.49506086
2710,826490,42293220,-166.8754043,54.50148993,472.2270203,473.7000732,,14816,13719616,-166.8754043,54.50148993
2711,826491,85728088,-166.8193309,54.50789136,471.2348938,472.8001709,,14816,13719616,-166.8193309,54.50789136
2712,826492,26590332,-166.763239,54.51426512,467.7867126,451.6998291,,14816,13719616,-166.763239,54.51426512
2713,826493,23485488,-166.7071286,54.52061121,464.0551758,462.7000427,,14816,13719616,-166.7071286,54.52061121
2714,826494,56940460,-166.6509999,54.52692961,461.1575928,458.2000732,,14816,13719616,-166.6509999,54.52692961
2715,826495,86968248,-166.5948529,54.53322031,455.9561157,453.1997681,,14816,13719616,-166.5948529,54.53322031
2716,826496,6335089,-166.5386876,54.5394833,454.2234497,432.1005554,,14816,13719616,-166.5386876,54.5394833
2717,826497,97290384,-166.4825042,54.54571857,441.3433533,437.0001221,,14816,13719616,-166.4825042,54.54571857
2718,826498,27132988,-166.4263027,54.55192609,428.9731445,443,,14816,13719616,-166.4263027,54.55192609
2719,826499,43983284,-166.3700832,54.55810587,431.2650146,436.4000549,,14816,13719616,-166.3700832,54.55810587
2720,826500,73072984,-166.3138457,54.56425789,428.6683655,418.3001404,,14816,13719616,-166.3138457,54.56425789
2721,826501,3453682,-166.2575904,54.57038213,421.2131653,453.4998474,,14816,13719616,-166.2575904,54.57038213
2722,826502,68416976,-166.2013172,54.57647858,422.4926147,433.3999634,,14816,13719616,-166.2013172,54.57647858
2723,826503,15810634,-166.1450264,54.58254723,439.9794617,411.2999573,,14816,13719616,-166.1450264,54.58254723
2724,826504,61391232,-166.0887179,54.58858808,413.7341309,404.999939,,14816,13719616,-166.0887179,54.58858808
2725,826505,46660556,-166.0323918,54.59460109,411.4467773,408.9962769,,14816,13719616,-166.0323918,54.59460109
2726,826506,61795932,-165.9760482,54.60058628,410.5056763,391.0001831,,14816,13719616,-165.9760482,54.60058628
2727,826507,22993610,-165.9196871,54.60654361,406.5682983,390.0000305,,14816,13719616,-165.9196871,54.60654361
2728,826508,25044126,-165.8633087,54.61247309,397.86203,418.7001343,,14816,13719616,-165.8633087,54.61247309
2729,826509,69592728,-165.806913,54.61837469,382.6056213,382.1028748,,14816,13719616,-165.806913,54.61837469
2730,826510,45890980,-165.7505001,54.62424841,369.3514404,360.1001587,,14816,13719616,-165.7505001,54.62424841
2731,826511,98925056,-165.6940701,54.63009423,343.7824097,352.469696,,14816,13719616,-165.6940701,54.63009423
2732,826512,53596104,-165.637623,54.63591214,324.6098633,331.000061,,14257.75935,12959615.2,-165.637623,54.63591214
2733,826513,255735,-165.5811589,54.64170214,300.5950623,301.8000488,,11598.30373,6513634.94,-165.5811589,54.64170214
2734,826514,18469952,-165.5260601,54.64815675,253.3833771,266.9888916,,2566.946469,260482.1513,-165.5246778,54.6474642
2735,827812,73405376,-168.0349931,54.32810484,1092.526367,1091.795776,,14343.82815,12957688.49,-168.0366021,54.32812872
2736,827813,47722476,-167.9809781,54.33510254,1050.448486,1049.507324,,14816,13719616,-167.9809781,54.33510254
2737,827814,37561136,-167.9253342,54.34204899,985.6758423,976.2996216,,14816,13719616,-167.9253342,54.34204899
2738,827815,95157320,-167.8696704,54.34896807,953.7409668,999.088501,,14816,13719616,-167.8696704,54.34896807
2739,827816,67963888,-167.8139869,54.35585975,915.8364258,918.0999756,,14816,13719616,-167.8139869,54.35585975
2740,827817,29880854,-167.7582836,54.36272402,891.6207886,870.1212769,,14816,13719616,-167.7582836,54.36272402
2741,827818,25019478,-167.7025607,54.36956088,825.4445801,812,,14816,13719616,-167.7025607,54.36956088
2742,827819,75051792,-167.6468182,54.37637031,811.9227295,813.8001099,,14816,13719616,-167.6468182,54.37637031
2743,827820,36514304,-167.5910562,54.38315229,787.7050781,791.4952393,,14816,13719616,-167.5910562,54.38315229
2744,827821,34651440,-167.5352747,54.38990681,772.8528442,764.2598267,,14816,13719616,-167.5352747,54.38990681
2745,827822,79818728,-167.4794739,54.39663386,724.0777588,715.1001587,,14816,13719616,-167.4794739,54.39663386
2746,827823,21534290,-167.4236538,54.40333342,681.4749756,704.0999756,,14816,13719616,-167.4236538,54.40333342
2747,827824,94367552,-167.3678144,54.41000549,682.5709839,690.7539673,,14816,13719616,-167.3678144,54.41000549
2748,827825,30251374,-167.3119559,54.41665004,862.1113892,783.8001099,,14816,13719616,-167.3119559,54.41665004
2749,827826,75095952,-167.2560782,54.42326707,685.9882202,750.9000854,,14816,13719616,-167.2560782,54.42326707
2750,827827,12615137,-167.2001816,54.42985655,582.8793945,582.999939,,14816,13719616,-167.2001816,54.42985655
2751,827828,31991454,-167.144266,54.43641849,541.239502,538.9000244,,14816,13719616,-167.144266,54.43641849
2752,827829,52062688,-167.0883315,54.44295286,523.4978027,517.6000977,,14816,13719616,-167.0883315,54.44295286
2753,827830,47393752,-167.0323781,54.44945966,508.2021484,512.3088379,,14816,13719616,-167.0323781,54.44945966
2754,827831,53090000,-166.976406,54.45593886,497.3222046,512.1274414,,14816,13719616,-166.976406,54.45593886
2755,827832,92142736,-166.9204153,54.46239047,497.0566711,501.1001892,,14816,13719616,-166.9204153,54.46239047
2756,827833,7612478,-166.8644059,54.46881445,486.771698,497.8999939,,14816,13719616,-166.8644059,54.46881445
2757,827834,83004904,-166.808378,54.47521081,499.553772,510.2001038,,14816,13719616,-166.808378,54.47521081
2758,827835,86107992,-166.7523316,54.48157952,491.9681396,501.7272644,,14816,13719616,-166.7523316,54.48157952
2759,827836,58741844,-166.6962669,54.48792059,491.7086182,491.0001526,,14816,13719616,-166.6962669,54.48792059
2760,827837,98276784,-166.6401838,54.49423398,485.644165,484.6001587,,14816,13719616,-166.6401838,54.49423398
2761,827838,50316800,-166.5840824,54.50051969,474.6766357,477.900116,,14816,13719616,-166.5840824,54.50051969
2762,827839,61154304,-166.5279629,54.50677771,472.9856262,476.4000244,,14816,13719616,-166.5279629,54.50677771
2763,827840,96380216,-166.4718252,54.51300803,467.8933105,467.1001892,,14816,13719616,-166.4718252,54.51300803
2764,827841,65034252,-166.4156695,54.51921063,478.3690186,493.7998657,,14816,13719616,-166.4156695,54.51921063
2765,827842,26097042,-166.3594959,54.5253855,478.2252808,473.6998596,,14816,13719616,-166.3594959,54.5253855
2766,827843,26070038,-166.3033043,54.53153263,467.860321,469.1997986,,14816,13719616,-166.3033043,54.53153263
2767,827844,23626372,-166.2470949,54.537652,456.0935974,455.3998718,,14816,13719616,-166.2470949,54.537652
2768,827845,48370028,-166.1908678,54.54374361,447.4765625,459.2632446,,14816,13719616,-166.1908678,54.54374361
2769,827846,95647992,-166.134623,54.54980743,450.8846436,432.1001282,,14816,13719616,-166.134623,54.54980743
2770,827847,16145626,-166.0783605,54.55584347,451.8040771,439.0999756,,14816,13719616,-166.0783605,54.55584347
2771,827848,78194000,-166.0220806,54.5618517,453.7349243,446.0024414,,14816,13719616,-166.0220806,54.5618517
2772,827849,32904610,-165.9657831,54.56783212,437.3328552,431.1100464,,14816,13719616,-165.9657831,54.56783212
2773,827850,10537509,-165.9094683,54.57378471,428.855896,442.6000366,,14816,13719616,-165.9094683,54.57378471
2774,827851,21050824,-165.8531362,54.57970946,421.7643127,413.0000916,,14816,13719616,-165.8531362,54.57970946
2775,827852,90269824,-165.7967868,54.58560636,401.3554382,405.0001831,,14816,13719616,-165.7967868,54.58560636
2776,827853,16242306,-165.7404202,54.59147539,377.4332581,378.3001099,,14816,13719616,-165.7404202,54.59147539
2777,827854,72407968,-165.6840366,54.59731655,356.9141235,351.3803711,,14816,13719616,-165.6840366,54.59731655
2778,827855,9380426,-165.6276359,54.60312983,318.0795898,323.0000916,,14816,13719616,-165.6276359,54.60312983
2779,827856,26853826,-165.5725188,54.6093879,269.7688293,268.7999573,,14235.80123,13096304.16,-165.5712182,54.6089152
2780,827857,66430812,-165.535268,54.62245115,250.6934967,234.9854126,,7828.112879,2416189.418,-165.5147837,54.61467266
2781,829155,78256376,-168.0251239,54.30808515,1152.0625,1127.800171,,8758.603939,3290570.939,-168.0246793,54.29556123
2782,829156,9720611,-167.9713772,54.3135118,1091.337158,1090.310913,,10205.43287,4583411.084,-167.9690997,54.30252958
2783,829157,41577156,-167.9133853,54.31572493,1019.973084,1032.375732,,11823.7749,8504169.532,-167.9135003,54.30947058
